userNumber,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
136,9.043247220536274e-8,,8.09090752966348e-8,,8.090907528926955e-8,8.103307606386558e-8,0.9999999615389593,,0.9999999629824303,,,,,,1.6820941120609842e-7,,,0.9999999190909247,8.090907550357233e-8,,,0.9999998657881178,,0.9999999190215657,,0.9999999645454581,,,,,
137,0.7220012677323621,0.9999999918123281,0.33333334338025394,0.4931251112838782,0.7499999896557338,0.3276322735692114,0.999999986541784,0.9999999190909247,0.9999970559599277,0.470137190998716,0.9999999883261591,0.49408066926969724,0.5043600822625928,0.9999999840167203,0.9999999932258846,0.6666666565656576,0.6666663102366083,0.9999999912097045,0.5999999960492941,0.9999999919316669,0.9999999964340182,0.9999996543040077,0.9999999736350539,0.9999999835430429,0.3333333383748573,0.2517977780485469,0.7028883946233765,0.6678374609625871,0.9999999967220846,0.4374523401680232,0.6892650111776686
138,0.9999999095675277,,0.9999999190909247,,0.9999999190909247,0.9999999189669239,0.4291722673415078,,0.9999999629824303,,,,,,0.9999998317905887,,,0.9999999190909247,8.090907550357233e-8,,,0.9999999384105858,,8.097843427162592e-8,,0.9999999645454581,,,,,
139,0.22105330478170074,0.7028176971145199,0.9999999796969712,0.9999999184700493,0.4999999997200087,0.7487321106657971,0.999999994767281,0.9999999796828487,0.6245951522169397,0.999999978680699,0.9999999509817273,0.9999999882360319,0.9999999916542992,0.20000024853078804,8.48289907323164e-8,0.3393954941604178,3.545454177685985e-8,0.9999999942893986,0.9999999918181822,0.5482263507439661,0.9999999770931624,0.9999999847485115,0.7948564206466201,0.7522801091166642,0.999999981036092,0.333333343435359,0.7461299598995343,0.9999999359564248,0.9999999572663303,0.5626971181320738,0.8876070059781251
140,0.9682708775720485,0.8893338879468942,1.0000000056469578,0.07272810263301462,0.31413547375793105,-4.3663355730910636e-10,0.9205986183010212,0.6774222412441425,1.0000000023818238,0.5745463904022373,1.0000000025492535,0.9999999877317794,0.7789112977174513,0.509468305498649,0.9999999886981344,1.0000000058760392,1.000000006719581,0.4428672419218574,0.9514282483044707,0.8086590676863921,0.9999999964328844,0.9286741823364181,0.8942808920002423,1.000000006037186,0.15911241407386176,0.18740639439358384,1.0000000033025465,0.9072111133803289,1.0000000061754886,1.0000000001015195,0.9999999988906707
141,0.48542024067467054,0.9999999056737365,0.9999999190909243,,0.9999999190909247,1.1872469660168401e-7,,0.999999986182971,0.9999999849583918,,3.9118173832114876e-8,0.9999999190909247,,,0.9999999645454581,0.9999998907152134,,0.9999999190909247,,0.9999999645454581,,0.9999999137952215,8.090907528925911e-8,,,0.4744871192959569,8.090907532135401e-8,1.620399306046119e-7,0.9999999114818907,0.9999999190909247,
142,0.9771821143049584,1.000000008288446,0.9647246085064852,0.8120166620887236,0.6880807780525693,0.7454970798913007,0.9897386553049752,0.8171838777811041,1.000000007699479,0.8981093949408647,1.0000000086689622,0.8589517557377476,0.5749483105951123,0.6950792430206975,0.7120574617361505,0.8388709891096788,0.9521062107520308,0.634012504140796,0.7653289955210022,0.9273852050909748,0.9619326866082095,0.9604671639974965,0.47746549498995533,0.9297905592945472,0.18391995274266415,0.8396254759713988,0.7898382598457653,0.5202421515867196,1.0000000062840428,0.7914935708609999,0.8496120047187461
143,4.3843534696018476e-8,0.9999999510948853,0.9999999190909247,1.0161507224672406e-7,,0.9999999188145382,0.999999883798924,0.9999999645454579,0.9999999622591722,0.9999999190890979,2.3097372773246814e-7,0.6511726882108576,0.7499999886363647,0.9999998494019549,0.9999999744665306,0.9999994156569028,2.0303028779111654e-8,0.9999999567865994,0.6447933831332725,,,0.9999998684757614,0.9999999719428697,0.9999998755314202,0.9999999645454525,0.999999987244253,0.9999999190909247,0.999999987272728,,0.9999999190909247,0.9999999844131638
144,8.881094094547962e-8,1.4243237376792988e-7,,,,,1.1620107587707806e-7,,,,,,0.9999999190909247,0.9999998769200025,,,3.54545417984559e-8,,0.999999961472413,,,,0.9999999445390584,,,0.9999999796463278,,,,,0.9999999514945015
145,0.28595219787508225,0.28743072271571724,0.29380897005607276,0.25857568039282064,0.42981392896057474,0.22891327951376658,0.7817990240837553,0.22239876933922614,0.4087434724183098,0.2777962995155501,6.916817937892537e-10,0.5081372866349516,0.9106279702557294,0.4576546761122978,0.6476764972069978,0.47641340284740497,0.5101146698722007,0.3297991044222533,0.5166392785092386,0.8541026305698747,0.6311757204019739,0.11196524989610379,0.5376221414316646,0.1819852539590515,0.49124013776753056,1.0526940460347299e-8,0.23551361086797715,-4.0488607918946e-9,0.554023703804821,0.8434116265561273,0.33585747470299776
146,0.9999999485852141,0.9999999785884656,,3.943168157323721e-8,0.25000001223450136,4.990977787091713e-8,0.3333343298674145,0.9999999645454581,0.9999999843684557,,0.9999999750544696,0.9999999190909247,0.9999999645454581,0.9999999645454464,0.9999999387340572,4.9237688170862236e-8,8.155079067401878e-8,0.6744741800935741,,0.9999999761724224,,0.6298269759156937,0.5,,0.9999998989425569,0.9999999622135413,0.9999999784029565,0.32824903765486385,0.9999999627196106,0.5,0.9999999190250908
147,8.090907528925911e-8,,,0.9999998976799844,0.9999999190909247,0.9999998703629288,,,,1.0019042571808705e-7,,,8.090907528925911e-8,,6.823993728083792e-8,0.9999998984675496,,,,,,0.9999999639499716,,0.9999999190683075,,,0.9999999010649175,,,,0.9999999243798201
148,8.090907528925911e-8,,,1.0232001552025198e-7,0.9999999190909247,1.2963707113920548e-7,,,,1.0019042571808705e-7,,,8.090907528925911e-8,,0.9999999317600626,0.9999998984675496,,,,,,0.5116488268355199,,0.9999999190683075,,,0.9999999010649175,,,,0.9999999243798201
149,1.000000003397106,0.684473664192477,0.8363885020012217,0.5685790007820741,0.733338138426961,0.8511270063168586,0.47876013335631207,0.5593922005871831,0.7278835162642884,0.6435900101146815,0.6788423352244782,0.6288822228833367,0.7788446664333711,0.6423541927698819,0.44163373220809715,0.4037810531496888,0.4774262386585031,0.5745967810666011,0.886607134386951,0.8224822274034218,0.8869471445194764,0.8115132136203647,0.42392505128735025,0.7389698125457661,0.6732697783926787,0.6600399006481057,0.7381769307534726,0.6446622407957104,1.000000000777315,1.0000000041495665,0.7057836861593415
150,0.36311339067582726,0.8207217481504002,0.7942913753484051,0.6599768939164333,0.3361325321215104,4.977733553956749e-8,0.6959110514860481,0.7629523270685242,1.0000000058234049,0.6559645814615922,0.7854140611855788,1.086327066411223e-7,0.4109752634954109,0.6363091463909427,1.0000000049862543,0.7880233393670234,0.4817797976587343,0.39484439624892403,0.5530781652671357,0.9557039798578824,5.656950708761136e-8,0.9719552606021077,0.30979719718428533,0.8434787441227731,0.2665954008703809,0.5929610887224552,0.9999999778342732,0.6174933822135272,0.7375430337623352,0.4999988009800472,1.0000000072839572
151,8.090907528925911e-8,0.9999999190909247,,,8.09090752892621e-8,,0.9999999190909247,,,,0.9999999190909247,,,,,,,0.9999999072835379,,,,0.7145731820360768,,,1.010574430418712e-7,8.5598049993188e-8,8.090907547806307e-8,0.9999999558605953,,0.9999999190909247,
152,0.5168466052400384,0.5079653627728038,0.9999999890851217,0.20509980259774374,0.558354478039717,0.790085372325917,0.7903129889876449,0.9999999781787235,0.9999998906709389,0.7184473552303813,0.6168539566925405,0.21441681458253672,0.89098882943473,0.37977906907976466,0.9148641263624441,0.60306466169196,0.8210584203738631,0.8036803037152882,0.4647903918610031,0.6690726675758951,0.814912608023485,0.6897363675820871,0.5681145463117308,0.3206644072525645,0.8548362341636934,0.49603767693350814,0.656298917259933,0.590347732370479,0.9999999790911188,0.5388861725802846,0.3507221212698539
153,8.090907528925918e-8,0.9999999555921293,,,0.9999999190909247,,,,,,0.9999999150057356,0.9999999645454581,,,,0.9999998808323758,,8.090907528925911e-8,,9.15094989044345e-8,0.9999999161311275,,,8.170505731223132e-8,,0.5,,0.9999999190909247,,,0.9999999190909246
154,0.6449212050808055,0.7813579141989514,0.8768720817809681,0.3921366651173857,0.6539004266073863,0.36299441961878187,1.0000000042677244,0.6386369981484519,0.5148239205973411,0.9999999977958545,0.5042805794854144,0.7158795725765067,0.7292257339825584,0.6693458431633292,0.7548369639697506,0.8039352724792102,0.6335108989622354,0.1998640101065936,0.595712688782464,0.7767393401366366,0.8549793492340678,0.7965101463349262,0.46020025844044316,0.5146169929757098,0.7044254433376583,0.5844175534481867,0.7707862482382605,0.5507131039689818,0.9341808178046471,0.7025455334177337,0.3643983269218264
155,0.496804823631889,1.0000000017613744,0.68819246299545,0.6724703056326243,0.8897890539495039,0.16727390554092275,0.9128160937881855,0.8942181314696711,0.9999999708620869,0.4521519022002237,1.0000000037103163,0.8443663162793517,0.9999999990054692,0.917544698323481,1.0000000020890476,0.7650058733508974,0.2969547801544271,0.8682267432189431,0.9999999980117474,0.999999978781571,0.8046429484034832,0.9999999919579757,0.7591638908246718,0.6939832370418226,0.9999999929268945,0.6353230386416728,0.5947089277457849,0.8623079624469829,1.0000000029077487,0.2605903327955863,0.8900996174516794
156,0.9999999990980875,0.9999999695536439,0.8385288488236214,0.4931740821144128,0.5533783451555899,0.9395361096346754,0.999999987357925,0.8662111813706764,0.9999999946239247,0.7077451408495886,1.0000000033174856,1.0000000051214104,0.8195982975295973,0.9999999783636323,0.9999999997167538,0.9999999826819823,6.899014041378022e-8,0.35500650693834646,0.6249467145657917,0.7470609722191434,0.9599243662320671,0.9999999883058792,0.9999999995440552,0.999999996881561,7.0999596189463745e-9,0.9999999905511452,0.9542878348736001,0.5049417939887368,1.000000001798043,0.5947906588006707,0.9999999797035707
157,0.999999965558812,0.9999999190909247,0.6749979411007253,2.036073026945668e-8,0.9999999796969712,0.9999999530947582,0.999999979695533,0.9999999190909244,0.5138941160219636,0.9999999190909247,0.9999999765671631,0.9999999639055137,2.030302876951341e-8,0.9999999645454581,0.7499999886246179,0.9999999432584169,8.090907528925911e-8,0.9999999645454581,0.9999999190909247,0.9999999238193691,0.9999999521673536,0.9999999190411639,0.9999999645454581,0.39054837934507236,8.090907969485826e-8,0.5,0.999999977693843,0.9999998959798255,0.9999999776829157,0.598251244912792,0.9999999645407477
158,0.8294355946618586,0.9999999644752616,0.9999999645454581,0.6582930408430725,0.34116062713516454,0.3987748552305482,0.9999999190909247,0.49999998552338876,0.9999999146675153,0.9999999892234089,0.9999999877443647,1.000000004921739,0.22607864048207266,0.49542438610001405,0.6809174282456754,0.9999999847027389,0.2720264541086752,3.545454177685986e-8,0.34478767504698926,0.9999999187006993,0.9292428104662457,0.9999999692995688,0.5999999963163942,0.25464022274115933,0.3305338405906915,0.4856697391139463,0.9563351170131308,0.9999999190909247,0.9999999871173639,0.9569087875974611,0.9999999831525788
159,0.49862062157996445,0.4888897671464283,0.9999999991275157,0.8813299972201456,1.000000005112917,0.9305880046642692,1.0000000050233966,1.0000000034551262,0.9999999968662264,0.9002090528243221,0.99999999929815,0.8188586907977305,0.769520256806244,0.7122157105744099,0.8604337670117771,0.6952326904012435,0.7267103141930266,1.000000001717715,0.6520012101470433,0.5191268847217931,1.0000000020413637,1.0000000016045902,0.6585944949738775,0.99999999314858,1.000000000183189,0.9999999992495767,0.9286366322627077,0.8352970524502535,1.0000000042990551,0.9999999996137209,0.8929613012294622
160,8.090907556342195e-8,0.9999999161540137,0.9999999190909247,,0.9999999190909247,,0.9999999645454581,0.9999999190909247,,,0.9999997632605997,,,0.9999999190909247,,1.0683144638701947e-7,8.091084462486042e-8,,,,8.090907528926042e-8,,,8.18649687277644e-8,,0.9999999190909247,,,0.9999998767088117,,
161,0.6449740124159119,0.9999999793307724,0.9999999614413012,2.6150112347709564e-8,0.4999999990500514,0.9999999836735866,,0.6646122476797693,,0.999999873479902,0.9999999390252824,0.9999999642265275,,8.090907528925911e-8,0.9999999587380743,0.9999999190909247,0.4850848353008116,0.9999999628411541,,0.666666656560338,0.9999999767147039,,0.9999999190909247,0.9999999640695757,0.9999999190909247,0.9999999190909243,0.5320291147431861,0.9999999190909247,,0.9999999918180263,0.9999999190751885
162,4.120989320439336e-8,0.7550485722321063,0.4955523939420663,8.706375340176122e-8,0.6666666565656576,0.294335187756917,0.9999999796967364,0.9999999343302094,9.016185743772366e-8,1.1471977330950435e-7,0.6040959415865751,0.4996636168290303,1.2743635692982689e-8,0.33333334343434234,0.33737808089849963,2.171936231814288e-8,0.507469201043121,0.9999999944627146,0.5,0.5000000000309783,,9.183706009821921e-8,0.9999999645454581,0.3255461759992038,0.999999964545458,0.9999999795525383,0.9999999289651372,0.6063331095427412,0.9999999190909247,0.31326051739718114,0.6666378106220189
163,0.86993771043748,0.6182716096644819,0.868774652642635,0.960314457118905,0.6625795784500145,0.8356565265813093,0.7799771312501025,0.8782984443004108,0.8480628512517678,0.9175487604993642,0.8153707379821623,0.9999998423141816,0.6994737842743649,0.23450842013006387,1.0000000008417422,0.8037978796939093,0.27451880547826324,0.7604258766558172,0.6277640898906989,0.8996645572717556,0.820693513682805,0.8338147954485856,0.6996188516214618,0.0813270608450465,0.6709322623894955,0.8585861625808824,0.734165270600514,0.7703957017778562,1.0000000067971206,0.6394427881200153,0.9401183842826231
164,0.9999999815817348,0.999999991867408,1.0000000016742903,0.44226414478627696,0.8135649370026281,0.6781323097000791,0.7649202222293656,1.0000000001181866,0.8349733973211053,0.6398640351588435,0.9999999997835225,0.9999999868896772,0.7353669437009734,0.9059181690009529,0.9999999943395018,0.895629567377243,0.3965926192838816,0.9999999998470259,1.0000000022036588,0.42905734013598373,0.9999999948985603,0.9999999990482037,0.9999999925346572,0.817837361706922,0.39242529174554863,0.8789568315435519,1.0000000007775802,0.8908785573939325,1.0000000009106187,0.7142999958291963,0.6132866085756853
165,1.0000000007760568,0.4731948528162617,0.5294569179727071,0.9118863862937312,0.6623352393593102,0.4322819353407768,1.0000000041392074,0.7477782729403512,0.999999994806745,1.0000000014699229,0.8842122309949701,0.3711662355228771,1.0000000009671437,0.2857140045132783,0.8110309397354669,0.9999999997532855,0.9173403365543672,0.7327901328126225,0.49457885121947376,1.0000000029072211,0.3947813787782549,0.8500765424847906,0.18510699871814534,1.0000000035259446,0.4548233438177236,0.4357775039973106,0.8052349497914271,0.8251441458514465,0.9999999998769991,0.741315032039811,1.0000000053271803
166,0.6412955550102866,,0.9999999190909247,0.9999999614641337,0.9999999645454578,0.9999999190848818,0.9999999904157165,0.9999999190909247,,0.9999999054290313,0.9999999735076822,0.66608760469919,1.3201646906280674e-8,0.5,0.9999999862549201,0.9999999717758781,8.090926419625901e-8,0.9999999796969712,0.9999999883465187,0.49999999999996697,0.999999975204558,0.9999999864993048,,1.0347028591910654e-7,0.9999999918181639,0.999999907141598,8.76619078053521e-8,0.500878103311143,0.9999999190909247,,0.9999999765030964
167,8.29565065537191e-8,,,,0.9999999190909247,0.9999997920968406,,0.9999999143989466,,,,0.9999999645454581,,0.9999999190909247,,1.908243208378006e-7,,,8.090907528925911e-8,0.9999998945887293,,8.919509367077552e-8,0.9999999190909247,,,,,0.9999999190909247,,6.588555492913889e-8,
168,0.9999999170434933,,,1.418554617472833e-7,0.9999999553456393,0.27431538642183056,0.9999999190909247,0.999999965584399,0.9999999184030657,,,0.8478064373385962,8.090907528925911e-8,0.9999999645454581,,5.89458418427427e-8,,8.090907528925911e-8,0.9999999190909247,0.9999998945887293,0.8542931784416635,0.999999934550853,4.041996092793602e-8,,,,0.5368523378893469,8.090907528993406e-8,0.9999999190909247,0.6202708235257424,0.9999999190909247
169,0.7558596526119838,0.9999999884205051,0.9999999190909247,0.9999999541644247,0.9999999942875513,0.9999999644386931,0.625315200739946,0.9999999874135614,0.9999999783171876,0.99999994662219,0.7351416552068812,0.9999999800317337,0.9999999190909246,0.9999999839551296,0.4050504710192163,0.9999999857784321,,0.9999999042520636,0.5924694805421774,0.9999999791780841,0.9999999088878223,0.9999999158460282,0.9999999796969711,0.9999999623971798,0.9999999190909247,0.645493023113091,0.9999999766671356,0.9999999928674561,0.9999999849345039,2.030302876951341e-8,0.7976096181833883
170,0.9999999998366672,0.9999999827120464,0.7726882671474156,4.055148442846271e-8,0.29236036412044714,1.0000000037282808,0.7675572767253105,0.8822576340274592,0.9999999947066204,0.4236176061203742,0.6888355998737689,0.7325100717714426,0.8329966731781865,0.9999999964007209,0.9999999796150678,0.3341145854583454,0.5117713771398198,0.7499999884759001,0.9999999925673377,0.14585903369028838,0.8703347537117484,0.9999999557077112,0.4000008913337738,0.8489071251278638,0.999999995121864,0.5091961589405782,0.7180277129537813,0.639222421434116,0.9999999935941427,0.48836174355607814,0.6106478923537199
171,0.583952763379953,0.9999999868705128,0.4095913967296278,0.9999999917967833,0.8055847111066718,0.9999999848992599,0.5740752533730049,0.9999999804445507,0.5360783051950186,0.9999999922562925,0.9999999915193887,1.0664754090089816e-8,0.24425489718342805,0.7866370000576658,0.9999999941142748,3.6204693594789e-8,0.17430616927194414,0.6367654057100128,0.6666665392939469,0.39406638751415907,0.6927564567360374,0.8271979249437651,0.7441099250260624,0.7166880443808825,2.6951667969256617e-8,0.5,0.9999999790290082,0.7804108099356221,0.9999999772567283,1.5068773252749544e-8,0.6108100453885332
172,0.9999999190909247,0.9999999190909247,,,,,0.9999999165704003,,0.9999999190909247,0.9999999645454581,0.9999999190909247,,0.9999998788762622,,0.9999999190909247,0.9999999160399667,0.9999999181686274,8.090907528925911e-8,8.090907528925911e-8,,,0.9999999179131439,,,1.875356397682398e-7,,,,,,
173,0.9999999499367348,0.9999999900662965,0.42696446087744283,0.250412955600505,0.9999999868866039,2.6598041676480995e-8,0.99999998158285,0.3979304209251781,0.9999999885264019,3.8774706486759216e-8,0.99999989645679,0.9999999689320315,0.6506320439845635,0.9999993004846564,0.9999999915005547,0.5041786179756679,0.9999999645454263,3.841112256585574e-8,0.9999999796969712,0.9999999697157789,0.3398327664063663,0.9999999822596866,0.34453024698290935,2.032609458313901e-8,0.9999999190909247,0.9999999538684367,0.9999999916968542,0.5018878568740626,0.9999999966565941,0.6275765782673589,0.999999974943188
174,0.6521540000991696,0.8972598683634939,0.7523146946386958,0.7704887614464356,0.48164181188946825,0.6680094083593382,1.000000005890941,0.7976981070819624,0.7185526633828342,0.9999999876463693,0.8474804443020172,1.0000000010216052,0.6988901712048238,0.4342417940367403,0.6040361162558231,0.7601848234380766,0.49032060070516625,0.7819074406597532,0.6711821997283265,0.9999996742259728,0.8685846278684353,0.9528133707476354,0.882086836398196,0.43771912273331504,0.6474502163596216,0.9999999819649906,0.5943590301565943,0.7285863738060622,1.0000000068972046,0.902982657999175,0.712345667138609
175,0.44601681505171215,,0.3333330383593041,0.5926365373078609,,0.9999999645454581,0.999999891138326,,0.9999999881602654,0.9999999182122468,0.999999917444976,0.9999999643908842,0.999999987272728,0.9999999796969712,0.512886503843554,0.999999870665802,8.090907528925911e-8,3.925474143659544e-8,,0.35548026786562725,0.9999999643379295,0.9999999190909247,0.9999999645454581,0.9999999189685062,5.014339814091562e-8,8.090907528925911e-8,0.9999999187697101,0.9999999190909247,0.9999999796969712,0.9999999856000963,0.9999999761300867
176,0.43150522120966894,0.9999999933968995,0.8001567260575645,0.9999999898154641,0.5000000006674823,0.9999999952214681,0.9999999866730935,0.9999999960022121,0.8750346594205983,0.9999999863020808,0.99999999279063,0.9999999961158691,1.3473429704437858e-8,0.25000001136363526,0.9999999889459636,0.9999999810246589,0.21219057588367787,0.9999999821229798,0.7966040971361286,0.9999999849975634,0.9999999974917644,0.9999999698187125,0.9999999190909247,6.594347148259358e-8,0.9999999913002476,0.9999999610677299,1.0000000020815005,0.999999998811956,0.9999999872400674,0.9999999901103194,0.6902082488629778
177,0.9999999190909247,0.9999999796969712,0.9999999774449116,3.784571365044095e-8,4.613636317562148e-8,3.6568104149996036e-8,0.9999999542107151,0.9999999190909247,0.9999999190909247,0.9999999221242498,0.9999999750539189,0.9999998836033621,8.090907528925911e-8,0.9999999645454581,0.9999999796969712,8.090907528925911e-8,0.6666666565540403,0.6732312593446305,3.545454177685985e-8,0.9999999783702895,0.9999999796969712,,0.9999999796969712,0.9999998892024958,0.9999999499185117,0.9999999101291606,0.9999999779179687,0.9999999637351427,0.9999999782343117,1.519106673872851e-7,
178,8.090907528925951e-8,,,9.100485803791616e-8,,0.9999999190909247,,,0.9999999190909247,,,,0.9999999190909247,,8.090907528925911e-8,,8.090907528925911e-8,,,0.5917370999634145,8.090907528925911e-8,,0.49999999999901423,,1.671773731597025e-7,,0.9999999187697101,,0.9999999190909247,,
179,4.91425275695433e-8,0.9999999889665512,0.666666661616162,0.9999999644964603,0.9999999645454581,0.9999999185033901,0.9999999106208306,,0.9999999190909247,,0.9999999532195033,,0.9999999655701929,0.9999999755772327,0.9999999190909247,0.9999999642940504,2.9578075903701327e-8,0.9999999190909247,0.5297717726885656,0.3510115448085648,0.9999999685218702,0.6005425110884101,0.9999999645454581,0.9999999508766697,0.9999999645454581,,0.9999999737127614,0.9999999190909247,0.5154759363444258,,0.9999999643659507
180,0.9999997137307529,0.9999998808094307,0.999999987272728,0.9999999188947218,0.999999977795686,,,,0.999999914918692,1.0191955846057325e-7,9.764803137418816e-8,,0.5,0.9999999190909243,0.4999999999543261,0.9999999190909246,,,0.9999999351697828,8.882106208983966e-8,0.9999999189776221,0.9999999562905922,,0.9999999352702206,,,0.9999999638836014,,0.4999999999987854,0.9999999190909247,
181,0.5844835938246137,0.7170092778347062,0.6418870191298257,0.6796494194859357,0.7895579149852385,1.0000000036169017,0.9567520449587916,0.6013301613436026,0.812550968590466,0.6236119697423492,0.9371604907685009,1.0000000054420046,0.4162993566135045,0.7373209234941739,0.6881649885331539,1.0000000049905893,0.1545250592598928,1.000000003485128,0.4406509984112747,1.0000000023438922,0.7898312226195756,1.0000000035032246,0.9688033649757698,-5.5174822022237664e-9,0.5084586386298516,0.6989855497932815,0.7815348838379313,0.8308275061931387,1.0000000068390957,0.4016715800993347,0.9245299846269215
182,0.832198349732197,0.9999999938410957,0.715342974823386,0.5335764745629182,0.48237063193047164,0.5987968073063312,0.9999999962015844,0.8887762266738601,0.8732649660091176,0.7654573003529261,0.9999999985277598,0.9999999900579633,0.9999999977790066,0.5036923824037479,0.8636450592772281,0.8618265443018475,0.9999999968126686,0.8995305574676505,0.9999999924889209,0.9999999814470205,0.9999999968012738,0.9999999935743518,0.9999999928037918,3.767142882448059e-8,0.22370539960446134,1.0000000014970738,0.8867328662166408,1.0000000021659445,1.0000000007657812,0.9999999933238023,0.9999999997861286
183,0.9147278401276322,0.6781119301061354,0.8437406946158269,0.3692219162780014,0.5641021141451746,0.5681980095257915,1.000000006800457,0.5366580848035992,1.0000000033140357,1.0000000051386546,0.7865044224216735,0.8286870052787301,0.9062811933779918,0.6326346245836099,0.7783345799522654,0.7730803650574468,0.9678731520482154,0.5557246749022127,0.47846717385058385,0.8317315485186622,0.7314575953936311,0.9056141274029127,0.5040986699020593,1.0000000040157913,0.5791593744631196,0.7152456577053595,0.7355817297760066,0.6588184936537147,0.9360677380721429,0.8362464255112876,0.9013271275953125
184,0.9999999640942635,0.8178801540075545,0.9999998586693114,,,0.9231711589118067,0.9999999625200655,,0.9999999190909247,8.557046826797335e-8,0.999999889838734,0.8607344375726619,0.9999999190909247,0.3333332308632259,0.6666666565656576,,8.090995945842513e-8,,,0.9999999776861298,0.581597069174451,0.9999999621023181,8.090907528925964e-8,0.9999999685885715,,0.9999999790732176,0.835958568677879,0.999999941292678,0.9999999037865674,0.8271107083345444,0.9999999527285868
185,0.6224378072473383,0.5413157140408769,0.9999999859022466,0.2899294454291445,0.4000000053975988,0.9999999569728715,0.9999998280942398,0.8008961395995517,0.999999997848881,0.9999999942427588,0.999999980538791,0.624228631272237,0.8333333279953048,0.49701033308035925,9.87472471125834e-9,0.9999999698553151,0.4357883829934112,2.030302876951516e-8,0.8831597723523357,4.0381305215744345e-8,0.9999999797974493,0.7300921954030756,0.4153544919285521,0.9999999766711803,0.7754012076349271,0.4743630503277835,0.9999999614769182,0.3690132774424813,0.9999999640610525,0.7938896193676612,0.9999999778926048
186,0.9999998670582482,1.1106604236414594e-7,0.9999999522960046,0.9999999190909247,0.9999999484867915,0.9999999793479165,0.9999999856252659,0.6666666565656576,2.730425349344548e-7,0.6092183545823862,0.6329653131092541,0.730966828888378,6.334858909168613e-8,0.99999997080025,0.9999999645454581,0.9999999501701794,2.030302876973197e-8,0.9999999796969712,0.9999999740181649,0.7861583263728937,0.9999999190909247,0.9999999789646645,0.9999999843238566,0.9999999376587652,3.7728276283672413e-8,0.9999999190909247,0.9999999629034898,0.9999999918029533,,0.9999999906246775,
187,0.9999998968206133,,0.9999999030737309,,,,,,,0.9999999078254541,,0.9999999190909247,8.090907528926111e-8,0.999999941083755,,,3.545454177735161e-8,0.9999999190909247,0.9999999504471266,,,,1.5816164881740032e-7,0.9999999190190676,0.9999999095170836,,,,,,
188,0.999999917216665,2.1440299241899558e-7,3.545454177685985e-8,0.34277557977246953,,,,,,,0.9999998336531389,3.639836751918196e-7,0.9999999120047879,0.9999999190909246,,0.9999999190909247,0.9999999190909247,,0.4999999999999385,8.090907529662034e-8,0.9999998576690134,,0.9999999426320874,0.9999996526151282,0.5,,0.9999999190909247,0.9999999190909247,0.9999999637593012,0.9999999088907402,0.9999999645454581
189,8.926439656786269e-8,0.9999999796969712,0.6671547840754664,6.446218979771539e-8,0.9999999645454581,0.9999999418181946,0.9999999928801526,0.9999999796969712,,0.6092205589540621,0.8051064963461415,0.9999999190909247,0.9999999796969712,0.9999999711117677,0.9999999132888235,0.9999999190909247,0.9999999190909247,0.6666666565656576,0.9999999645454134,0.9999999671894031,0.9999999491403823,0.9999999926850629,0.4327962981530307,0.35298453530868973,0.999999901640907,0.9999999741540306,0.9999999632592749,0.7887917539869174,0.9999999504918383,4.193619189891127e-8,0.999999987272728
190,0.9999999645396352,0.9999999083604254,,8.152995067200482e-8,8.090907528925911e-8,4.4159437136630294e-8,0.9999999064869811,,1.1620601127229842e-7,8.167358313595672e-8,0.9999998992220768,,0.9999999572980407,0.9999999190909247,0.9999998923087134,0.9999999190909247,2.318182067723768e-8,0.9999999591127495,0.9999999190909247,5.7335247782862975e-8,1.344140668658914e-7,0.9999999645454581,0.7820820069129849,0.6686124125895183,,,8.618209410217378e-8,0.9999999791686092,,8.090907528925911e-8,0.7499999886349239
191,0.9999998096741262,,0.5,0.5419641215225722,0.9999999190909247,1.166346754101211e-7,0.9999999528741871,,,8.167358313595672e-8,0.592411409286538,,,,,,8.090907528925911e-8,,,2.496685962324475e-7,0.5109101445914336,0.9999999645454581,0.9999999796969711,0.44605435454861375,,,0.9999999138179059,0.9999999186256119,0.9999999151684337,,0.9999999190909247
192,0.9999998937196426,0.9999999190909247,,0.5160430282467452,,,,,,0.9999998803906431,,,,,,,8.090907528925911e-8,,8.090907528925911e-8,,8.865678147857025e-8,1.0567824291718154e-7,0.9999999190909247,,,0.9999999190909247,0.9999999190909247,,0.9999999630218783,,0.9999999645454581
193,0.9999998937196426,0.9999999190909247,0.9999999673784903,0.5077931044615946,0.9999999645454581,1.7266419609244148e-7,,9.216206824298445e-8,0.9999999394282889,0.6453369382005993,0.7235053010173987,5.6137171077644685e-8,,,,,0.9999999645454581,0.5,0.5,,8.865678147857025e-8,0.48284733742140806,0.9999999645454581,0.9999999111928114,,0.5,0.9999999737533074,,0.5686296665313494,,0.9999999645454581
