name,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
Satisfy,52.43256402495952,-4.092993684263169,26.451712008154487,45.8860288680826,68.22752473946443,13.142046616446557,-51.546873161638594,21.454609984114636,74.24156362070933,27.241442917120732,42.467347014653505,51.354748607658586,15.408165835946104,58.908477221321924,0.05114435086527509,-18.82715550679604,-9.091093210931671,50.04006615428395,54.73754115330517,-18.45003910234506,-22.040916421999512,7.486393030575269,31.923491956399623,51.82815540598612,-2.2170022800042593,13.483626632328834,-59.3468657874743,43.58515093916921,36.236736347939676,21.77048489609869,60.86187829619317
LifeSavers-Bold,1.4175356696963701,-21.04134046283984,13.066033549174305,39.815827911924856,42.12848570100354,-21.96800886693686,-1.4160796313635984,-4.202204440804315,10.323473129354422,-0.008587228105675193,30.22414849756231,49.81782485533267,8.780543649477284,-37.41742911226007,8.351960665279007,-25.116071054682756,-2.9315163719676014,27.98207261401261,36.433946633055484,7.295734002523224,6.452133340745833,-7.299513244877725,36.787145251970585,17.407841532296406,61.53437751790759,-13.03540661318622,-38.53585825035134,-9.514480225293104,20.029010088568477,42.27305005794348,64.03310957903355
OpenSans-CondensedLight,-51.54954842730509,-58.42183668655384,-63.06997554114045,46.33994186097275,42.98928041161734,-48.35279373494903,-10.833437697975592,-60.42532622072194,-47.92687251028793,-74.61563113165933,-42.05195119525103,87.1014945615703,57.49900322611707,-69.66380538491899,56.53419958384031,-69.30619577807977,-23.27150701292182,74.08889611597706,-4.532727966730827,46.58236660130035,-22.05891119493787,-62.025508520723974,38.38999101238326,-64.68901971981462,68.56517475456556,-56.736314313330546,-36.23861892118393,-50.26976814295764,44.32853381604012,33.93363744938604,75.43080048824818
Sacramento-Regular,1.9887798929330927,11.751517081460538,79.21083745343871,69.84779896209614,54.66422044532718,14.162768521206985,-99.99999736462637,-21.8401452733912,57.33360311710871,14.337534899060561,64.42387559345674,52.684021557309386,-65.57520660166881,-29.760031052639025,-75.09230024656001,-33.821730370381765,-22.47591827537763,87.2567672678702,35.97525926285373,-37.221861427621626,-43.30034133741142,43.424090978270165,35.18364247343599,27.128263818588078,-3.756216624414562,15.976239411457025,-8.486392090868355,1.5875772806591086,99.99996881643459,-52.137726037582716,89.12032263413616
SourceSansPro-Semibold,-43.13736112190055,-72.4121725276928,-36.8300100038226,-9.191988814381604,27.21300804481735,-75.63170485698784,36.542215442937156,-1.3808476881060983,-99.70873639127339,-49.748079759743625,-59.78619222044116,49.91790907927854,99.34789296518095,-66.32728369011934,54.49408386766947,-71.28967188139349,8.420334601988802,0.28218704774235537,1.884843147403336,82.31246514821107,13.987967133813322,-84.16567375966228,26.83441003047461,-61.97650853710761,36.523796801951455,-46.014421339334774,-59.48499447839967,-63.67237690450991,2.0281213204923185,49.36279358030017,45.90375258009197
Share-BoldItalicOSF,-40.66741900347163,-58.555544247975845,-30.224800678549347,-12.830539286894203,44.268563104825446,-25.6996655782143,53.785725702396526,1.2287449765426095,-26.096044231183143,13.168884496362454,-61.724859522887044,23.486865071174197,69.72444681041675,-64.1469782006893,40.61260576035946,-22.705999802407657,21.838296123335528,-15.460625628289383,26.93000936878826,55.036591875015965,-4.357524691806053,-83.06144614127045,20.33796583386675,-37.47743731139553,21.353540773011108,-8.21979369463536,-39.449132178628005,-38.27378458689596,-49.74962091715518,67.47956522197103,29.304863680514487
OldStandardTT-Regular,-41.77748757568985,-53.24454342523127,-76.80624420515716,94.25498332706708,43.76525921274628,-62.79202268131044,-6.554850585697021,-11.765133231584059,-0.967690219931667,-22.508074098175108,-42.80659697814349,55.23977589279289,32.968124213468904,-66.44388943330011,48.67119368483784,-76.81544758616947,-13.224541565052508,64.64545903276759,42.654277965067976,59.771100031848356,-9.05222428808267,-48.55900391352011,66.04453853443002,-77.81967753004773,41.54557179108345,-30.825401948198675,-72.0188239050336,-37.62303555218798,29.678131050903744,51.91599882032559,76.80649770911927
Bevan,-38.58526762473324,-50.12187656004586,16.5793223522102,-44.94601313938267,30.417294913987565,-63.249536784534996,70.33072391982702,8.769124577236264,-12.105523814035307,16.019058032824248,-5.988319298192369,-4.713134850472776,36.35230755249168,-70.33076185952628,29.852108225694526,-76.63399843824074,35.581109676354984,-58.953853187425004,15.822658544546947,25.621969846914492,30.019849797321555,-43.706851743219055,-53.468404041056026,-15.903523907099085,11.334761476293641,8.281734697686614,-31.078782220127188,-8.753318508731466,-99.9999653891698,35.80558789726913,21.636989064515305
ArialRoundedMTBold,-47.79018821086232,-59.62060278551326,-65.78505480916503,-25.065981632210786,42.5973195022085,-68.58703046139831,44.93467936803902,-4.628949734709355,-51.07466423809336,8.671803006192224,-46.33705746369995,16.778859759765652,98.95511884585416,-71.24297445023736,47.4217578580278,-67.77829441688282,22.58049987968298,-15.059395417695717,25.290538218009157,91.2908941761355,2.7201566623290314,-53.29105580907404,14.975727331939975,-43.02722481601803,51.44442120480727,-31.412717120800487,-52.457164231574694,-37.4520764174534,-14.68097683291481,26.595145860950876,23.504890777185345
Rosario-Bold,-47.17698930802936,-65.51195898582685,-43.34932698707829,18.90023015539078,42.41574006898636,-78.30389073027128,24.77782067052704,-5.628519184999749,-22.911258168420666,-0.9755561022049345,-27.338780085262847,48.67286890158797,54.0844845518763,-76.46612473965126,65.21179815914192,-73.87766726245425,27.122296804948082,-3.7927513906729247,15.208804205434463,68.17555762310545,-4.726074217026443,-78.52981335306134,20.0304660984123,-38.06844667990764,12.760777746867861,-19.12912240858127,-45.07836241197093,-20.7521793730351,-5.815912091846897,52.89169463137354,27.171064628637144
